time_s,standard_frequency_hz,transient_frequency_hz,standard_power_pu,transient_power_pu,standard_gate_pu,transient_gate_pu
3.34,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.35,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.36,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.37,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.38,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.39,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.40,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.41,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.42,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.43,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.44,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.45,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.46,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.47,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.48,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.49,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.50,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.51,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.52,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.53,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.54,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.55,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.56,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.57,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.58,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.59,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.60,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.61,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.62,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.63,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.64,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.65,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.66,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.67,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.68,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.69,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.70,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.71,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.72,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.73,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.74,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.75,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.76,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.77,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.78,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.79,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.80,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.81,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.82,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.83,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.84,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.85,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.86,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.87,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.88,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.89,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.90,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.91,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.92,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.93,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.94,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.95,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.96,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.97,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.98,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
3.99,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.00,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.01,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.02,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.03,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.04,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.05,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.06,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.07,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.08,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.09,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.10,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.11,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.12,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.13,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.14,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.15,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.16,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.17,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.18,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.19,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.20,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.21,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.22,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.23,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.24,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.25,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.26,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.27,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.28,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.29,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.30,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.31,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.32,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.33,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.34,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.35,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.36,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.37,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.38,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.39,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.40,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.41,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.42,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.43,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.44,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.45,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.46,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.47,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.48,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.49,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.50,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.51,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.52,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.53,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.54,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.55,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.56,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.57,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.58,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.59,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.60,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.61,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.62,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.63,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.64,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.65,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.66,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.67,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.68,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.69,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.70,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.71,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.72,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.73,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.74,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.75,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.76,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.77,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.78,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.79,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.80,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.81,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.82,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.83,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.84,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.85,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.86,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.87,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.88,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.89,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.90,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.91,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.92,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.93,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.94,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.95,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.96,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.97,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.98,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
4.99,50.0000000,50.0000000,0.0000000,0.0000000,0.8000000,0.8000000
5.00,49.9989583,49.9989583,0.0000000,0.0000000,0.8000000,0.8000000
5.01,49.9927135,49.9927135,0.0000002,0.0000000,0.8000413,0.8000004
5.02,49.9864766,49.9864765,0.0000010,0.0000000,0.8001431,0.8000023
5.03,49.9802475,49.9802473,0.0000032,0.0000001,0.8003041,0.8000068
5.04,49.9740264,49.9740259,0.0000072,0.0000002,0.8005225,0.8000147
5.05,49.9678134,49.9678123,0.0000137,0.0000004,0.8007969,0.8000266
5.06,49.9616086,49.9616064,0.0000231,0.0000007,0.8011259,0.8000430
5.07,49.9554123,49.9554084,0.0000359,0.0000012,0.8015080,0.8000642
5.08,49.9492247,49.9492181,0.0000527,0.0000020,0.8019418,0.8000905
5.09,49.9430459,49.9430356,0.0000738,0.0000030,0.8024259,0.8001221
5.10,49.9368764,49.9368609,0.0000999,0.0000044,0.8029591,0.8001592
5.11,49.9307163,49.9306940,0.0001312,0.0000061,0.8035400,0.8002018
5.12,49.9245661,49.9245349,0.0001682,0.0000083,0.8041674,0.8002500
5.13,49.9184260,49.9183837,0.0002113,0.0000110,0.8048399,0.8003039
5.14,49.9122966,49.9122403,0.0002609,0.0000142,0.8055565,0.8003635
5.15,49.9061781,49.9061049,0.0003173,0.0000180,0.8063158,0.8004288
5.16,49.9000709,49.8999773,0.0003809,0.0000224,0.8071167,0.8004997
5.17,49.8939756,49.8938577,0.0004521,0.0000275,0.8079581,0.8005764
5.18,49.8878927,49.8877461,0.0005312,0.0000334,0.8088389,0.8006587
5.19,49.8818225,49.8816426,0.0006184,0.0000401,0.8097580,0.8007467
5.20,49.8757656,49.8755470,0.0007141,0.0000476,0.8107142,0.8008402
5.21,49.8697225,49.8694596,0.0008185,0.0000559,0.8117066,0.8009394
5.22,49.8636938,49.8633804,0.0009319,0.0000652,0.8127341,0.8010440
5.23,49.8576799,49.8573094,0.0010546,0.0000755,0.8137957,0.8011542
5.24,49.8516816,49.8512466,0.0011868,0.0000868,0.8148904,0.8012698
5.25,49.8456993,49.8451921,0.0013288,0.0000992,0.8160172,0.8013908
5.26,49.8397336,49.8391460,0.0014807,0.0001127,0.8171752,0.8015172
5.27,49.8337852,49.8331084,0.0016427,0.0001273,0.8183635,0.8016489
5.28,49.8278547,49.8270792,0.0018151,0.0001431,0.8195811,0.8017859
5.29,49.8219427,49.8210586,0.0019981,0.0001602,0.8208270,0.8019281
5.30,49.8160498,49.8150466,0.0021918,0.0001785,0.8221006,0.8020756
5.31,49.8101768,49.8090433,0.0023963,0.0001981,0.8234007,0.8022282
5.32,49.8043242,49.8030488,0.0026119,0.0002191,0.8247267,0.8023859
5.33,49.7984927,49.7970631,0.0028387,0.0002415,0.8260776,0.8025486
5.34,49.7926830,49.7910863,0.0030767,0.0002653,0.8274527,0.8027164
5.35,49.7868958,49.7851186,0.0033262,0.0002905,0.8288511,0.8028892
5.36,49.7811317,49.7791599,0.0035873,0.0003172,0.8302720,0.8030669
5.37,49.7753916,49.7732103,0.0038599,0.0003455,0.8317146,0.8032495
5.38,49.7696760,49.7672701,0.0041444,0.0003753,0.8331781,0.8034370
5.39,49.7639857,49.7613391,0.0044406,0.0004068,0.8346619,0.8036292
5.40,49.7583214,49.7554176,0.0047488,0.0004398,0.8361651,0.8038263
5.41,49.7526837,49.7495056,0.0050690,0.0004745,0.8376870,0.8040280
5.42,49.7470735,49.7436032,0.0054012,0.0005109,0.8392268,0.8042345
5.43,49.7414914,49.7377105,0.0057455,0.0005490,0.8407839,0.8044456
5.44,49.7359382,49.7318275,0.0061020,0.0005888,0.8423576,0.8046613
5.45,49.7304146,49.7259545,0.0064706,0.0006304,0.8439470,0.8048816
5.46,49.7249212,49.7200915,0.0068515,0.0006738,0.8455517,0.8051063
5.47,49.7194590,49.7142386,0.0072447,0.0007191,0.8471708,0.8053356
5.48,49.7140284,49.7083958,0.0076501,0.0007662,0.8488037,0.8055693
5.49,49.7086304,49.7025634,0.0080677,0.0008152,0.8504498,0.8058075
5.50,49.7032656,49.6967413,0.0084977,0.0008660,0.8521084,0.8060499
5.51,49.6979347,49.6909298,0.0089399,0.0009188,0.8537789,0.8062967
5.52,49.6926385,49.6851289,0.0093945,0.0009736,0.8554606,0.8065478
5.53,49.6873776,49.6793387,0.0098613,0.0010303,0.8571529,0.8068032
5.54,49.6821529,49.6735594,0.0103403,0.0010891,0.8588552,0.8070627
5.55,49.6769650,49.6677910,0.0108316,0.0011498,0.8605669,0.8073264
5.56,49.6718147,49.6620337,0.0113350,0.0012126,0.8622873,0.8075943
5.57,49.6667026,49.6562875,0.0118506,0.0012775,0.8640160,0.8078662
5.58,49.6616295,49.6505527,0.0123783,0.0013444,0.8657523,0.8081422
5.59,49.6565960,49.6448292,0.0129181,0.0014134,0.8674956,0.8084222
5.60,49.6516030,49.6391173,0.0134698,0.0014846,0.8692454,0.8087062
5.61,49.6466510,49.6334171,0.0140335,0.0015579,0.8710011,0.8089941
5.62,49.6417408,49.6277286,0.0146092,0.0016333,0.8727621,0.8092860
5.63,49.6368730,49.6220519,0.0151966,0.0017109,0.8745280,0.8095817
5.64,49.6320484,49.6163873,0.0157958,0.0017907,0.8762981,0.8098812
5.65,49.6272676,49.6107349,0.0164066,0.0018727,0.8780719,0.8101846
5.66,49.6225313,49.6050946,0.0170290,0.0019570,0.8798490,0.8104917
5.67,49.6178401,49.5994668,0.0176630,0.0020434,0.8816287,0.8108025
5.68,49.6131948,49.5938514,0.0183083,0.0021322,0.8834106,0.8111170
5.69,49.6085959,49.5882487,0.0189650,0.0022231,0.8851941,0.8114351
5.70,49.6040441,49.5826587,0.0196329,0.0023164,0.8869788,0.8117569
5.71,49.5995401,49.5770817,0.0203119,0.0024120,0.8887641,0.8120822
5.72,49.5950845,49.5715176,0.0210019,0.0025098,0.8905496,0.8124111
5.73,49.5906778,49.5659666,0.0217028,0.0026100,0.8923348,0.8127435
5.74,49.5863208,49.5604289,0.0224145,0.0027125,0.8941192,0.8130794
5.75,49.5820140,49.5549047,0.0231368,0.0028173,0.8959023,0.8134187
5.76,49.5777581,49.5493939,0.0238697,0.0029245,0.8976836,0.8137614
5.77,49.5735535,49.5438968,0.0246131,0.0030341,0.8994628,0.8141075
5.78,49.5694010,49.5384135,0.0253667,0.0031460,0.9012393,0.8144569
5.79,49.5653011,49.5329440,0.0261305,0.0032603,0.9030126,0.8148096
5.80,49.5612543,49.5274887,0.0269043,0.0033770,0.9047825,0.8151656
5.81,49.5572612,49.5220475,0.0276880,0.0034961,0.9065483,0.8155248
5.82,49.5533223,49.5166206,0.0284815,0.0036176,0.9083097,0.8158872
5.83,49.5494382,49.5112082,0.0292845,0.0037415,0.9100662,0.8162528
5.84,49.5456094,49.5058103,0.0300970,0.0038678,0.9118175,0.8166215
5.85,49.5418365,49.5004272,0.0309189,0.0039965,0.9135630,0.8169932
5.86,49.5381199,49.4950589,0.0317499,0.0041277,0.9153024,0.8173681
5.87,49.5344601,49.4897055,0.0325899,0.0042613,0.9170354,0.8177460
5.88,49.5308576,49.4843673,0.0334387,0.0043974,0.9187613,0.8181269
5.89,49.5273129,49.4790443,0.0342963,0.0045359,0.9204800,0.8185107
5.90,49.5238265,49.4737367,0.0351623,0.0046769,0.9221909,0.8188975
5.91,49.5203988,49.4684446,0.0360368,0.0048203,0.9238938,0.8192871
5.92,49.5170303,49.4631682,0.0369194,0.0049662,0.9255882,0.8196797
5.93,49.5137213,49.4579075,0.0378101,0.0051146,0.9272737,0.8200750
5.94,49.5104724,49.4526628,0.0387086,0.0052655,0.9289499,0.8204732
5.95,49.5072838,49.4474341,0.0396149,0.0054188,0.9306166,0.8208741
5.96,49.5041561,49.4422216,0.0405286,0.0055746,0.9322733,0.8212778
5.97,49.5010897,49.4370254,0.0414497,0.0057328,0.9339197,0.8216841
5.98,49.4980848,49.4318457,0.0423779,0.0058936,0.9355494,0.8220932
5.99,49.4951418,49.4266826,0.0433130,0.0060568,0.9371407,0.8225048
6.00,49.4922611,49.4215361,0.0442543,0.0062226,0.9386927,0.8229191
6.01,49.4894430,49.4164066,0.0452016,0.0063908,0.9402064,0.8233360
6.02,49.4866878,49.4112940,0.0461543,0.0065615,0.9416827,0.8237553
6.03,49.4839957,49.4061986,0.0471120,0.0067346,0.9431226,0.8241772
6.04,49.4813669,49.4011204,0.0480744,0.0069103,0.9445269,0.8246016
6.05,49.4788016,49.3960596,0.0490410,0.0070885,0.9458965,0.8250284
6.06,49.4763001,49.3910163,0.0500114,0.0072691,0.9472323,0.8254577
6.07,49.4738623,49.3859907,0.0509853,0.0074522,0.9485352,0.8258893
6.08,49.4714886,49.3809829,0.0519622,0.0076378,0.9498059,0.8263233
6.09,49.4691789,49.3759931,0.0529420,0.0078259,0.9510452,0.8267596
6.10,49.4669334,49.3710212,0.0539242,0.0080165,0.9522539,0.8271982
6.11,49.4647521,49.3660676,0.0549085,0.0082096,0.9534327,0.8276390
6.12,49.4626351,49.3611323,0.0558946,0.0084051,0.9545825,0.8280821
6.13,49.4605824,49.3562155,0.0568822,0.0086031,0.9557038,0.8285274
6.14,49.4585939,49.3513172,0.0578709,0.0088036,0.9567975,0.8289748
6.15,49.4566698,49.3464377,0.0588606,0.0090065,0.9578642,0.8294244
6.16,49.4548098,49.3415770,0.0598509,0.0092119,0.9589045,0.8298761
6.17,49.4530141,49.3367353,0.0608416,0.0094198,0.9599192,0.8303299
6.18,49.4512825,49.3319127,0.0618324,0.0096301,0.9609088,0.8307857
6.19,49.4496149,49.3271093,0.0628230,0.0098429,0.9618739,0.8312435
6.20,49.4480113,49.3223253,0.0638133,0.0100582,0.9628153,0.8317034
6.21,49.4464715,49.3175608,0.0648030,0.0102758,0.9637334,0.8321651
6.22,49.4449954,49.3128159,0.0657918,0.0104959,0.9646288,0.8326288
6.23,49.4435829,49.3080908,0.0667797,0.0107185,0.9655021,0.8330945
6.24,49.4422339,49.3033855,0.0677662,0.0109435,0.9663539,0.8335619
6.25,49.4409481,49.2987003,0.0687513,0.0111709,0.9671846,0.8340312
6.26,49.4397254,49.2940352,0.0697348,0.0114007,0.9679948,0.8345024
6.27,49.4385655,49.2893903,0.0707165,0.0116329,0.9687850,0.8349752
6.28,49.4374684,49.2847659,0.0716961,0.0118675,0.9695557,0.8354499
6.29,49.4364338,49.2801619,0.0726736,0.0121045,0.9703074,0.8359263
6.30,49.4354615,49.2755786,0.0736488,0.0123439,0.9710405,0.8364043
6.31,49.4345512,49.2710160,0.0746214,0.0125857,0.9717555,0.8368840
6.32,49.4337027,49.2664743,0.0755914,0.0128299,0.9724529,0.8373654
6.33,49.4329158,49.2619536,0.0765586,0.0130764,0.9731330,0.8378484
6.34,49.4321901,49.2574540,0.0775228,0.0133253,0.9737964,0.8383329
6.35,49.4315255,49.2529757,0.0784840,0.0135766,0.9744433,0.8388190
6.36,49.4309217,49.2485187,0.0794420,0.0138302,0.9750743,0.8393066
6.37,49.4303784,49.2440832,0.0803966,0.0140861,0.9756897,0.8397956
6.38,49.4298953,49.2396693,0.0813478,0.0143444,0.9762900,0.8402862
6.39,49.4294720,49.2352771,0.0822954,0.0146050,0.9768754,0.8407782
6.40,49.4291084,49.2309067,0.0832394,0.0148678,0.9774463,0.8412715
6.41,49.4288041,49.2265583,0.0841795,0.0151330,0.9780032,0.8417663
6.42,49.4285587,49.2222320,0.0851158,0.0154005,0.9785463,0.8422624
6.43,49.4283721,49.2179279,0.0860481,0.0156703,0.9790760,0.8427598
6.44,49.4282437,49.2136460,0.0869763,0.0159423,0.9795926,0.8432585
6.45,49.4281734,49.2093866,0.0879004,0.0162166,0.9800964,0.8437584
6.46,49.4281607,49.2051497,0.0888202,0.0164931,0.9805879,0.8442584
6.47,49.4282054,49.2009354,0.0897357,0.0167719,0.9810672,0.8447584
6.48,49.4283070,49.1967438,0.0906468,0.0170528,0.9815346,0.8452584
6.49,49.4284654,49.1925752,0.0915535,0.0173360,0.9819905,0.8457584
6.50,49.4286800,49.1884294,0.0924555,0.0176213,0.9824352,0.8462584
6.51,49.4289505,49.1843068,0.0933530,0.0179087,0.9828689,0.8467584
6.52,49.4292766,49.1802073,0.0942458,0.0181983,0.9832918,0.8472584
6.53,49.4296579,49.1761311,0.0951339,0.0184899,0.9837043,0.8477584
6.54,49.4300941,49.1720782,0.0960172,0.0187836,0.9841067,0.8482584
6.55,49.4305847,49.1680489,0.0968957,0.0190794,0.9844991,0.8487584
6.56,49.4311294,49.1640431,0.0977693,0.0193772,0.9848818,0.8492584
6.57,49.4317279,49.1600609,0.0986379,0.0196770,0.9852551,0.8497584
6.58,49.4323797,49.1561026,0.0995016,0.0199788,0.9856191,0.8502584
6.59,49.4330845,49.1521681,0.1003603,0.0202826,0.9859742,0.8507584
6.60,49.4338419,49.1482575,0.1012139,0.0205883,0.9863205,0.8512584
6.61,49.4346515,49.1443710,0.1020624,0.0208960,0.9866582,0.8517584
6.62,49.4355130,49.1405086,0.1029058,0.0212056,0.9869877,0.8522584
6.63,49.4364258,49.1366704,0.1037440,0.0215170,0.9873089,0.8527584
6.64,49.4373898,49.1328566,0.1045771,0.0218304,0.9876223,0.8532584
6.65,49.4384044,49.1290671,0.1054049,0.0221456,0.9879279,0.8537584
6.66,49.4394693,49.1253022,0.1062275,0.0224626,0.9882259,0.8542584
6.67,49.4405840,49.1215617,0.1070449,0.0227815,0.9885166,0.8547584
6.68,49.4417483,49.1178460,0.1078570,0.0231022,0.9888002,0.8552584
6.69,49.4429616,49.1141549,0.1086637,0.0234246,0.9890767,0.8557584
